Date,Close,Volume
2010-10-19,1165.9000244140625,5600120000
2010-10-20,1178.1700439453125,5027880000
2010-10-21,1180.260009765625,4625470000
2010-10-22,1183.0799560546875,3177890000
2010-10-25,1185.6199951171875,4221380000
2010-10-26,1185.6400146484375,4203680000
2010-10-27,1182.449951171875,4335670000
2010-10-28,1183.780029296875,4283460000
2010-10-29,1183.260009765625,3537880000
2010-11-01,1184.3800048828125,4129180000
2010-11-02,1193.5699462890625,3866200000
2010-11-03,1197.9599609375,4665480000
2010-11-04,1221.06005859375,5695470000
2010-11-05,1225.8499755859375,5637460000
2010-11-08,1223.25,3937230000
2010-11-09,1213.4000244140625,4848040000
2010-11-10,1218.7099609375,4561300000
2010-11-11,1213.5400390625,3931120000
2010-11-12,1199.2099609375,4213620000
2010-11-15,1197.75,3503370000
2010-11-16,1178.3399658203125,5116380000
2010-11-17,1178.5899658203125,3904780000
2010-11-18,1196.68994140625,4687260000
2010-11-19,1199.72998046875,3675390000
2010-11-22,1197.8399658203125,3689500000
2010-11-23,1180.72998046875,4133070000
2010-11-24,1198.3499755859375,3384250000
2010-11-26,1189.4000244140625,1613820000
2010-11-29,1187.760009765625,3673450000
2010-11-30,1180.550048828125,4284700000
2010-12-01,1206.0699462890625,4548110000
2010-12-02,1221.530029296875,4970800000
2010-12-03,1224.7099609375,3735780000
2010-12-06,1223.1199951171875,3527370000
2010-12-07,1223.75,6970630000
2010-12-08,1228.280029296875,4607590000
2010-12-09,1233.0,4522510000
2010-12-10,1240.4000244140625,4547310000
2010-12-13,1240.4599609375,4361240000
2010-12-14,1241.5899658203125,4132350000
2010-12-15,1235.22998046875,4407340000
2010-12-16,1242.8699951171875,4736820000
2010-12-17,1243.9100341796875,4632470000
2010-12-20,1247.0799560546875,3548140000
2010-12-21,1254.5999755859375,3479670000
2010-12-22,1258.8399658203125,1285590000
2010-12-23,1256.77001953125,2515020000
2010-12-27,1257.5400390625,1992470000
2010-12-28,1258.510009765625,2478450000
2010-12-29,1259.780029296875,2214380000
2010-12-30,1257.8800048828125,1970720000
2010-12-31,1257.6400146484375,1799770000
2011-01-03,1271.8699951171875,4286670000
2011-01-04,1270.199951171875,4796420000
2011-01-05,1276.56005859375,4764920000
2011-01-06,1273.8499755859375,4844100000
2011-01-07,1271.5,4963110000
2011-01-10,1269.75,4036450000
2011-01-11,1274.47998046875,4050750000
2011-01-12,1285.9599609375,4226940000
2011-01-13,1283.760009765625,4310840000
2011-01-14,1293.239990234375,4661590000
2011-01-18,1295.02001953125,5284990000
2011-01-19,1281.9200439453125,4743710000
2011-01-20,1280.260009765625,4935320000
2011-01-21,1283.3499755859375,4935320000
2011-01-24,1290.8399658203125,3902470000
2011-01-25,1291.1800537109375,4595380000
2011-01-26,1296.6300048828125,4730980000
2011-01-27,1299.5400390625,4309190000
2011-01-28,1276.3399658203125,5618630000
2011-01-31,1286.1199951171875,4167160000
2011-02-01,1307.5899658203125,5164500000
2011-02-02,1304.030029296875,4098260000
2011-02-03,1307.0999755859375,4370990000
2011-02-04,1310.8699951171875,3925950000
2011-02-07,1319.050048828125,3902270000
2011-02-08,1324.5699462890625,3881530000
2011-02-09,1320.8800048828125,3922240000
2011-02-10,1321.8699951171875,4184610000
2011-02-11,1329.1500244140625,4219300000
2011-02-14,1332.3199462890625,3567040000
2011-02-15,1328.010009765625,3926860000
2011-02-16,1336.3199462890625,1966450000
2011-02-17,1340.4300537109375,1966450000
2011-02-18,1343.010009765625,1162310000
2011-02-22,1315.43994140625,1322780000
2011-02-23,1307.4000244140625,1330340000
2011-02-24,1306.0999755859375,1222900000
2011-02-25,1319.8800048828125,3836030000
2011-02-28,1327.219970703125,1252850000
2011-03-01,1306.3299560546875,1180420000
2011-03-02,1308.43994140625,1025000000
2011-03-03,1330.969970703125,4340470000
2011-03-04,1321.1500244140625,4223740000
2011-03-07,1310.1300048828125,3964730000
2011-03-08,1321.8199462890625,4531420000
2011-03-09,1320.02001953125,3709520000
2011-03-10,1295.1099853515625,4723020000
2011-03-11,1304.280029296875,3740400000
2011-03-14,1296.3900146484375,4050370000
2011-03-15,1281.8699951171875,5201400000
2011-03-16,1256.8800048828125,5833000000
2011-03-17,1273.719970703125,4134950000
2011-03-18,1279.2099609375,4685500000
2011-03-21,1298.3800048828125,4223730000
2011-03-22,1293.77001953125,3576550000
2011-03-23,1297.5400390625,3842350000
2011-03-24,1309.6600341796875,4223740000
2011-03-25,1313.800048828125,4223740000
2011-03-28,1310.18994140625,3215170000
2011-03-29,1319.43994140625,3482580000
2011-03-30,1328.260009765625,3809570000
2011-03-31,1325.8299560546875,3566270000
2011-04-01,1332.4100341796875,4223740000
2011-04-04,1332.8699951171875,4223740000
2011-04-05,1332.6300048828125,3852280000
2011-04-06,1335.5400390625,4223740000
2011-04-07,1333.510009765625,4005600000
2011-04-08,1328.1700439453125,3582810000
2011-04-11,1324.4599609375,3478970000
2011-04-12,1314.1600341796875,4275490000
2011-04-13,1314.4100341796875,3850860000
2011-04-14,1314.52001953125,3872630000
2011-04-15,1319.6800537109375,4223740000
2011-04-18,1305.1400146484375,4223740000
2011-04-19,1312.6199951171875,3886300000
2011-04-20,1330.3599853515625,4236280000
2011-04-21,1337.3800048828125,3587240000
2011-04-25,1335.25,2142130000
2011-04-26,1347.239990234375,3908060000
2011-04-27,1355.6600341796875,4051570000
2011-04-28,1360.47998046875,4036820000
2011-04-29,1363.6099853515625,3479070000
2011-05-02,1361.219970703125,3846250000
2011-05-03,1356.6199951171875,4223740000
2011-05-04,1347.3199462890625,4223740000
2011-05-05,1335.0999755859375,3846250000
2011-05-06,1340.199951171875,4223740000
2011-05-09,1346.2900390625,4265250000
2011-05-10,1357.1600341796875,4223740000
2011-05-11,1342.0799560546875,3846250000
2011-05-12,1348.6500244140625,3777210000
2011-05-13,1337.77001953125,3426660000
2011-05-16,1329.469970703125,3846250000
2011-05-17,1328.97998046875,4053970000
2011-05-18,1340.6800537109375,3922030000
2011-05-19,1343.5999755859375,3626110000
2011-05-20,1333.27001953125,4066020000
2011-05-23,1317.3699951171875,3255580000
2011-05-24,1316.280029296875,3846250000
2011-05-25,1320.469970703125,4109670000
2011-05-26,1325.68994140625,3259470000
2011-05-27,1331.0999755859375,3124560000
2011-05-31,1345.199951171875,4696240000
2011-06-01,1314.550048828125,4241090000
2011-06-02,1312.93994140625,3762170000
2011-06-03,1300.1600341796875,3505030000
2011-06-06,1286.1700439453125,3555980000
2011-06-07,1284.93994140625,3846250000
2011-06-08,1279.56005859375,3970810000
2011-06-09,1289.0,3332510000
2011-06-10,1270.97998046875,3846250000
2011-06-13,1271.8299560546875,4132520000
2011-06-14,1287.8699951171875,3500280000
2011-06-15,1265.4200439453125,4070500000
2011-06-16,1267.6400146484375,3846250000
2011-06-17,1271.5,4916460000
2011-06-20,1278.3599853515625,3464660000
2011-06-21,1295.52001953125,4056150000
2011-06-22,1287.1400146484375,3718420000
2011-06-23,1283.5,4983450000
2011-06-24,1268.449951171875,3665340000
2011-06-27,1280.0999755859375,3479070000
2011-06-28,1296.6700439453125,3681500000
2011-06-29,1307.4100341796875,4347540000
2011-06-30,1320.6400146484375,4200500000
2011-07-01,1339.6700439453125,3796930000
2011-07-05,1337.8800048828125,3722320000
2011-07-06,1339.219970703125,3564190000
2011-07-07,1353.219970703125,4069530000
2011-07-08,1343.800048828125,3594360000
2011-07-11,1319.489990234375,3879130000
2011-07-12,1313.6400146484375,4227890000
2011-07-13,1317.719970703125,4060080000
2011-07-14,1308.8699951171875,4358570000
2011-07-15,1316.1400146484375,4242760000
2011-07-18,1305.43994140625,4118160000
2011-07-19,1326.72998046875,4304600000
2011-07-20,1325.8399658203125,3767420000
2011-07-21,1343.800048828125,4837430000
2011-07-22,1345.02001953125,3522830000
2011-07-25,1337.4300537109375,3536890000
2011-07-26,1331.93994140625,4007050000
2011-07-27,1304.8900146484375,3479040000
2011-07-28,1300.6700439453125,4951800000
2011-07-29,1292.280029296875,5061190000
2011-08-01,1286.93994140625,4967390000
2011-08-02,1254.050048828125,5206290000
2011-08-03,1260.3399658203125,6446940000
2011-08-04,1200.0699462890625,4266530000
2011-08-05,1199.3800048828125,5454590000
2011-08-08,1119.4599609375,2615150000
2011-08-09,1172.530029296875,2366660000
2011-08-10,1120.760009765625,5018070000
2011-08-11,1172.6400146484375,3685050000
2011-08-12,1178.81005859375,5640380000
2011-08-15,1204.489990234375,4272850000
2011-08-16,1192.760009765625,5071600000
2011-08-17,1193.8900146484375,4388340000
2011-08-18,1140.6500244140625,3234810000
2011-08-19,1123.530029296875,5167560000
2011-08-22,1123.8199462890625,5436260000
2011-08-23,1162.3499755859375,5013170000
2011-08-24,1177.5999755859375,5315310000
2011-08-25,1159.27001953125,5748420000
2011-08-26,1176.800048828125,5035320000
2011-08-29,1210.0799560546875,4228070000
2011-08-30,1212.9200439453125,4572570000
2011-08-31,1218.8900146484375,5267840000
2011-09-01,1204.4200439453125,4780410000
2011-09-02,1173.969970703125,4401740000
2011-09-06,1165.239990234375,5103980000
2011-09-07,1198.6199951171875,4441040000
2011-09-08,1185.9000244140625,4465170000
2011-09-09,1154.22998046875,4586370000
2011-09-12,1162.27001953125,5168550000
2011-09-13,1172.8699951171875,4681370000
2011-09-14,1188.6800537109375,4986740000
2011-09-15,1209.1099853515625,4479730000
2011-09-16,1216.010009765625,5248890000
2011-09-19,1204.0899658203125,4254190000
2011-09-20,1202.0899658203125,4315610000
2011-09-21,1166.760009765625,4728550000
2011-09-22,1129.56005859375,6703140000
2011-09-23,1136.4300537109375,5639930000
2011-09-26,1162.949951171875,4762830000
2011-09-27,1175.3800048828125,5548130000
2011-09-28,1151.06005859375,4787920000
2011-09-29,1160.4000244140625,5285740000
2011-09-30,1131.4200439453125,4416790000
2011-10-03,1099.22998046875,5670340000
2011-10-04,1123.949951171875,3714670000
2011-10-05,1144.030029296875,2510620000
2011-10-06,1164.969970703125,5098330000
2011-10-07,1155.4599609375,5580380000
2011-10-10,1194.8900146484375,4446800000
2011-10-11,1195.5400390625,4424500000
2011-10-12,1207.25,5355360000
2011-10-13,1203.6600341796875,4436270000
2011-10-14,1224.5799560546875,4116690000
2011-10-17,1200.8599853515625,4300700000
2011-10-18,1225.3800048828125,4840170000
2011-10-19,1209.8800048828125,4846390000
2011-10-20,1215.3900146484375,4870290000
2011-10-21,1238.25,4980770000
2011-10-24,1254.18994140625,4309380000
2011-10-25,1229.050048828125,4473970000
2011-10-26,1242.0,4873530000
2011-10-27,1284.5899658203125,6367610000
2011-10-28,1285.0899658203125,4536690000
2011-10-31,1253.300048828125,4310210000
2011-11-01,1218.280029296875,5645540000
2011-11-02,1237.9000244140625,4110530000
2011-11-03,1261.1500244140625,4849140000
2011-11-04,1253.22998046875,3830650000
2011-11-07,1261.1199951171875,3429740000
2011-11-08,1275.9200439453125,3908490000
2011-11-09,1229.0999755859375,4659740000
2011-11-10,1239.699951171875,4002760000
2011-11-11,1263.8499755859375,3370180000
2011-11-14,1251.780029296875,3219680000
2011-11-15,1257.81005859375,3599300000
2011-11-16,1236.9100341796875,4085010000
2011-11-17,1216.1300048828125,4596450000
2011-11-18,1215.6500244140625,3827610000
2011-11-21,1192.97998046875,4050070000
2011-11-22,1188.0400390625,3911710000
2011-11-23,1161.7900390625,3798940000
2011-11-25,1158.6700439453125,1664200000
2011-11-28,1192.550048828125,3920750000
2011-11-29,1195.18994140625,3992650000
2011-11-30,1246.9599609375,5801910000
2011-12-01,1244.5799560546875,3818680000
2011-12-02,1244.280029296875,4144310000
2011-12-05,1257.0799560546875,4148060000
2011-12-06,1258.469970703125,3734230000
2011-12-07,1261.010009765625,4160540000
2011-12-08,1234.3499755859375,4298370000
2011-12-09,1255.18994140625,3830610000
2011-12-12,1236.469970703125,3600570000
2011-12-13,1225.72998046875,4121570000
2011-12-14,1211.8199462890625,4298290000
2011-12-15,1215.75,3810340000
2011-12-16,1219.6600341796875,5345800000
2011-12-19,1205.3499755859375,3659820000
2011-12-20,1241.300048828125,4055590000
2011-12-21,1243.719970703125,2959020000
2011-12-22,1254.0,3492250000
2011-12-23,1265.3299560546875,2233830000
2011-12-27,1265.4300537109375,2130590000
2011-12-28,1249.6400146484375,2349980000
2011-12-29,1263.02001953125,2278130000
2011-12-30,1257.5999755859375,2271850000
2012-01-03,1277.06005859375,3943710000
2012-01-04,1277.300048828125,3592580000
2012-01-05,1281.06005859375,4315950000
2012-01-06,1277.81005859375,3656830000
2012-01-09,1280.699951171875,3371600000
2012-01-10,1292.0799560546875,4221960000
2012-01-11,1292.47998046875,3968120000
2012-01-12,1295.5,4019890000
2012-01-13,1289.0899658203125,3692370000
2012-01-17,1293.6700439453125,4010490000
2012-01-18,1308.0400390625,4096160000
2012-01-19,1314.5,4465890000
2012-01-20,1315.3800048828125,3912620000
2012-01-23,1316.0,3770910000
2012-01-24,1314.6500244140625,3693560000
2012-01-25,1326.06005859375,4410910000
2012-01-26,1318.4300537109375,4522070000
2012-01-27,1316.3299560546875,4007380000
2012-01-30,1313.010009765625,3659010000
2012-01-31,1312.4100341796875,4235550000
2012-02-01,1324.0899658203125,4504360000
2012-02-02,1325.5400390625,4120920000
2012-02-03,1344.9000244140625,4608550000
2012-02-06,1344.3299560546875,3379700000
2012-02-07,1347.050048828125,3742460000
2012-02-08,1349.9599609375,4096730000
2012-02-09,1351.949951171875,4209890000
2012-02-10,1342.6400146484375,3877580000
2012-02-13,1351.77001953125,3618040000
2012-02-14,1350.5,3889520000
2012-02-15,1343.22998046875,4080340000
2012-02-16,1358.0400390625,4108880000
2012-02-17,1361.22998046875,3717640000
2012-02-21,1362.2099609375,3795200000
2012-02-22,1357.6600341796875,3633710000
2012-02-23,1363.4599609375,3786450000
2012-02-24,1365.739990234375,3505360000
2012-02-27,1367.5899658203125,3648890000
2012-02-28,1372.1800537109375,3579120000
2012-02-29,1365.6800537109375,4482370000
2012-03-01,1374.0899658203125,3919240000
2012-03-02,1369.6300048828125,3283490000
2012-03-05,1364.3299560546875,3429480000
2012-03-06,1343.3599853515625,4191060000
2012-03-07,1352.6300048828125,3580380000
2012-03-08,1365.9100341796875,3543060000
2012-03-09,1370.8699951171875,3639470000
2012-03-12,1371.0899658203125,3081870000
2012-03-13,1395.949951171875,4386470000
2012-03-14,1394.280029296875,4502280000
2012-03-15,1402.5999755859375,4271650000
2012-03-16,1404.1700439453125,5163950000
2012-03-19,1409.75,3932570000
2012-03-20,1405.52001953125,3695280000
2012-03-21,1402.8900146484375,3573590000
2012-03-22,1392.780029296875,3740590000
2012-03-23,1397.1099853515625,3472950000
2012-03-26,1416.510009765625,3576950000
2012-03-27,1412.52001953125,3513640000
2012-03-28,1405.5400390625,3892800000
2012-03-29,1403.280029296875,3832000000
2012-03-30,1408.469970703125,3676890000
2012-04-02,1419.0400390625,3572010000
2012-04-03,1413.3800048828125,3822090000
2012-04-04,1398.9599609375,3938290000
2012-04-05,1398.0799560546875,3303740000
2012-04-09,1382.199951171875,3468980000
2012-04-10,1358.5899658203125,4631730000
2012-04-11,1368.7099609375,3743040000
2012-04-12,1387.5699462890625,3618280000
2012-04-13,1370.260009765625,3631160000
2012-04-16,1369.5699462890625,3574780000
2012-04-17,1390.780029296875,3456200000
2012-04-18,1385.1400146484375,3463140000
2012-04-19,1376.9200439453125,4180020000
2012-04-20,1378.530029296875,3833320000
2012-04-23,1366.93994140625,3654860000
2012-04-24,1371.969970703125,3617100000
2012-04-25,1390.68994140625,3998430000
2012-04-26,1399.97998046875,4034700000
2012-04-27,1403.3599853515625,3645830000
2012-04-30,1397.9100341796875,3574010000
2012-05-01,1405.8199462890625,3807950000
2012-05-02,1402.31005859375,3803860000
2012-05-03,1391.5699462890625,4004910000
2012-05-04,1369.0999755859375,3975140000
2012-05-07,1369.5799560546875,3559390000
2012-05-08,1363.719970703125,4261670000
2012-05-09,1354.5799560546875,4288540000
2012-05-10,1357.989990234375,3727990000
2012-05-11,1353.3900146484375,3869070000
2012-05-14,1338.3499755859375,3688120000
2012-05-15,1330.6600341796875,4114040000
2012-05-16,1324.800048828125,4280420000
2012-05-17,1304.8599853515625,4664280000
2012-05-18,1295.219970703125,4512470000
2012-05-21,1315.989990234375,3786750000
2012-05-22,1316.6300048828125,4123680000
2012-05-23,1318.8599853515625,4108330000
2012-05-24,1320.6800537109375,3937670000
2012-05-25,1317.8199462890625,2872660000
2012-05-29,1332.4200439453125,3441640000
2012-05-30,1313.3199462890625,3534290000
2012-05-31,1310.3299560546875,4557620000
2012-06-01,1278.0400390625,4669350000
2012-06-04,1278.1800537109375,4011960000
2012-06-05,1285.5,3403230000
2012-06-06,1315.1300048828125,4268360000
2012-06-07,1314.989990234375,4258140000
2012-06-08,1325.6600341796875,3497190000
2012-06-11,1308.9300537109375,3537530000
2012-06-12,1324.1800537109375,3442920000
2012-06-13,1314.8800048828125,3506510000
2012-06-14,1329.0999755859375,3687720000
2012-06-15,1342.8399658203125,4401570000
2012-06-18,1344.780029296875,3259430000
2012-06-19,1357.97998046875,3815350000
2012-06-20,1355.68994140625,3695700000
2012-06-21,1325.510009765625,4094470000
2012-06-22,1335.02001953125,5271490000
2012-06-25,1313.719970703125,3501820000
2012-06-26,1319.989990234375,3412940000
2012-06-27,1331.8499755859375,3286910000
2012-06-28,1329.0400390625,3969370000
2012-06-29,1362.1600341796875,4590480000
2012-07-02,1365.510009765625,3301650000
2012-07-03,1374.02001953125,2116390000
2012-07-05,1367.5799560546875,3041520000
2012-07-06,1354.6800537109375,2745140000
2012-07-09,1352.4599609375,2904860000
2012-07-10,1341.469970703125,3470600000
2012-07-11,1341.449951171875,3426290000
2012-07-12,1334.760009765625,3654440000
2012-07-13,1356.780029296875,3212930000
2012-07-16,1353.6400146484375,2862720000
2012-07-17,1363.6700439453125,3566680000
2012-07-18,1372.780029296875,3642630000
2012-07-19,1376.510009765625,4043360000
2012-07-20,1362.6600341796875,3925020000
2012-07-23,1350.52001953125,3717180000
2012-07-24,1338.31005859375,3891290000
2012-07-25,1337.8900146484375,3719170000
2012-07-26,1360.02001953125,4429300000
2012-07-27,1385.969970703125,4399010000
2012-07-30,1385.300048828125,3212060000
2012-07-31,1379.3199462890625,3821570000
2012-08-01,1375.3199462890625,4440920000
2012-08-02,1365.0,4193740000
2012-08-03,1390.989990234375,3751170000
2012-08-06,1394.22998046875,3122050000
2012-08-07,1401.3499755859375,3682490000
2012-08-08,1402.219970703125,3221790000
2012-08-09,1402.800048828125,3119610000
2012-08-10,1405.8699951171875,2767980000
2012-08-13,1404.1099853515625,2499990000
2012-08-14,1403.9300537109375,2930900000
2012-08-15,1405.530029296875,2655750000
2012-08-16,1415.510009765625,3114100000
2012-08-17,1418.1600341796875,2922990000
2012-08-20,1418.1300048828125,2766320000
2012-08-21,1413.1700439453125,3282950000
2012-08-22,1413.489990234375,3062690000
2012-08-23,1402.0799560546875,3008240000
2012-08-24,1411.1300048828125,2598790000
2012-08-27,1410.43994140625,2472500000
2012-08-28,1409.300048828125,2629090000
2012-08-29,1410.489990234375,2571220000
2012-08-30,1399.47998046875,2530280000
2012-08-31,1406.5799560546875,2938250000
2012-09-04,1404.93994140625,3200310000
2012-09-05,1403.43994140625,3389110000
2012-09-06,1432.1199951171875,3952870000
2012-09-07,1437.9200439453125,3717620000
2012-09-10,1429.0799560546875,3223670000
2012-09-11,1433.56005859375,3509630000
2012-09-12,1436.56005859375,3641200000
2012-09-13,1459.989990234375,4606550000
2012-09-14,1465.77001953125,5041990000
2012-09-17,1461.18994140625,3482430000
2012-09-18,1459.3199462890625,3377390000
2012-09-19,1461.050048828125,3451360000
2012-09-20,1460.260009765625,3382520000
2012-09-21,1460.1500244140625,4833870000
2012-09-24,1456.8900146484375,3008920000
2012-09-25,1441.5899658203125,3739900000
2012-09-26,1433.3199462890625,3565380000
2012-09-27,1447.1500244140625,3150330000
2012-09-28,1440.6700439453125,3509230000
2012-10-01,1444.489990234375,3505080000
2012-10-02,1445.75,3321790000
2012-10-03,1450.989990234375,3531640000
2012-10-04,1461.4000244140625,3615860000
2012-10-05,1460.9300537109375,3172940000
2012-10-08,1455.8800048828125,2328720000
2012-10-09,1441.47998046875,3216320000
2012-10-10,1432.56005859375,3225060000
2012-10-11,1432.8399658203125,3672540000
2012-10-12,1428.5899658203125,3134750000
2012-10-15,1440.1300048828125,3483810000
2012-10-16,1454.9200439453125,3568770000
2012-10-17,1460.9100341796875,3655320000
2012-10-18,1457.3399658203125,3880030000
2012-10-19,1433.18994140625,3875170000
2012-10-22,1433.8199462890625,3216220000
2012-10-23,1413.1099853515625,3587670000
2012-10-24,1408.75,3385970000
2012-10-25,1412.969970703125,3512640000
2012-10-26,1411.93994140625,3284910000
2012-10-31,1412.1600341796875,3577110000
2012-11-01,1427.5899658203125,3929890000
2012-11-02,1414.199951171875,3732480000
2012-11-05,1417.260009765625,2921040000
2012-11-06,1428.3900146484375,3306970000
2012-11-07,1394.530029296875,4356490000
2012-11-08,1377.510009765625,3779520000
2012-11-09,1379.8499755859375,3647350000
2012-11-12,1380.030029296875,2567540000
2012-11-13,1374.530029296875,3455550000
2012-11-14,1355.489990234375,4109510000
2012-11-15,1353.3299560546875,3928870000
2012-11-16,1359.8800048828125,4045910000
2012-11-19,1386.8900146484375,3374800000
2012-11-20,1387.81005859375,3207160000
2012-11-21,1391.030029296875,2667090000
2012-11-23,1409.1500244140625,1504960000
2012-11-26,1406.2900390625,2948960000
2012-11-27,1398.93994140625,3323120000
2012-11-28,1409.9300537109375,3359250000
2012-11-29,1415.949951171875,3356850000
2012-11-30,1416.1800537109375,3966000000
2012-12-03,1409.4599609375,3074280000
2012-12-04,1407.050048828125,3247710000
2012-12-05,1409.280029296875,4253920000
2012-12-06,1413.93994140625,3229700000
2012-12-07,1418.0699462890625,3125160000
2012-12-10,1418.550048828125,2999430000
2012-12-11,1427.8399658203125,3650230000
2012-12-12,1428.47998046875,3709050000
2012-12-13,1419.449951171875,3349960000
2012-12-14,1413.5799560546875,3210170000
2012-12-17,1430.3599853515625,3455610000
2012-12-18,1446.7900390625,4302240000
2012-12-19,1435.81005859375,3869800000
2012-12-20,1443.68994140625,3686580000
2012-12-21,1430.1500244140625,5229160000
2012-12-24,1426.6600341796875,1248960000
2012-12-26,1419.8299560546875,2285030000
2012-12-27,1418.0999755859375,2830180000
2012-12-28,1402.4300537109375,2426680000
2012-12-31,1426.18994140625,3204330000
2013-01-02,1462.4200439453125,4202600000
2013-01-03,1459.3699951171875,3829730000
2013-01-04,1466.469970703125,3424290000
2013-01-07,1461.8900146484375,3304970000
2013-01-08,1457.1500244140625,3601600000
